hotel_id,snapshot_month,market_segment,region,star_rating,days_listed,is_new_partner,review_score,review_count,photo_count,content_completeness_score,has_virtual_tour,price_index_vs_compset,promo_depth_pct,inventory_availability_rate,mobile_conversion_rate,guest_response_rate_pct,cancellation_rate_pct,days_since_last_content_update,comp_set_size,underperforming
HTL-31302,7,Urban Business,International,4,792,0,3.73,45,33,43.8,0.0,0.838,12.5,55.2,1.58,42.4,4.2,161,16,0
HTL-31303,3,Urban Business,West,4,574,0,3.19,110,24,61.4,0.0,0.83,21.5,84.0,8.2,73.2,15.3,107,15,0
HTL-31304,5,Leisure Beach,Midwest,5,468,0,4.39,126,28,86.8,0.0,0.989,12.7,80.1,9.77,71.0,11.0,38,17,0
HTL-31305,11,Resort/Destination,South,4,189,0,4.54,20,42,82.9,1.0,0.973,5.3,63.3,8.99,81.2,27.1,142,17,1
HTL-31306,1,Suburban,South,2,276,0,2.12,27,10,37.1,1.0,1.038,13.7,97.5,9.7,68.0,16.3,45,17,0
HTL-31307,6,Suburban,International,5,309,0,3.69,70,24,34.6,0.0,1.151,2.2,84.6,15.0,83.8,12.2,131,10,1
HTL-31308,11,Urban Business,Northeast,5,145,1,,20,13,39.1,1.0,1.047,13.3,86.2,2.81,91.3,9.6,5,13,0
HTL-31309,10,Urban Business,Northeast,3,164,1,,48,17,28.3,0.0,0.955,5.5,82.6,5.97,68.4,28.3,43,10,1
HTL-31310,9,Resort/Destination,West,3,311,0,3.18,74,23,63.5,0.0,1.097,0.9,66.4,3.23,75.5,23.8,161,20,0
HTL-31311,10,Suburban,Northeast,3,148,1,,18,22,40.0,0.0,1.046,20.6,80.6,3.54,74.8,23.8,46,10,0
HTL-31312,11,Airport,International,3,513,0,2.52,11,24,28.1,0.0,0.86,13.1,60.3,3.65,68.2,13.9,138,12,0
HTL-31313,8,Leisure Beach,South,4,273,0,3.51,17,43,75.8,0.0,0.99,25.6,80.2,12.39,94.8,11.1,155,11,1
HTL-31314,6,Suburban,West,3,15,1,,0,28,78.4,,1.043,4.0,82.9,7.64,71.1,16.9,6,24,0
HTL-31315,11,Suburban,International,3,1182,0,2.91,54,13,47.2,1.0,0.992,12.9,49.0,2.77,72.7,36.5,6,18,1
HTL-31316,12,Urban Business,West,2,370,0,2.92,75,22,48.5,0.0,0.748,13.1,69.2,9.48,96.9,27.7,4,19,1
HTL-31317,8,Airport,West,3,973,0,3.84,109,22,75.9,1.0,0.868,20.2,66.1,,90.0,23.3,39,15,0
HTL-31318,9,Leisure Beach,Midwest,3,759,0,4.47,133,24,55.5,0.0,1.092,12.8,60.0,12.37,75.6,31.0,326,9,1
HTL-31319,3,Leisure Beach,Northeast,4,653,0,3.29,28,26,35.3,0.0,0.854,30.5,75.7,2.21,65.3,15.3,103,5,0
HTL-31320,4,Urban Business,Northeast,4,1050,0,3.89,315,23,49.2,1.0,1.173,12.0,91.7,9.67,89.9,3.8,68,8,0
HTL-31321,10,Suburban,International,4,241,0,2.51,162,31,43.5,0.0,1.21,28.1,83.0,10.97,97.7,10.9,105,19,0
HTL-31322,10,Airport,South,3,532,0,3.28,125,16,49.9,0.0,0.907,13.4,62.2,6.49,78.8,8.7,108,22,1
HTL-31323,4,Leisure Beach,International,1,558,0,2.38,65,3,37.2,0.0,0.927,29.5,73.6,12.9,87.5,10.9,261,18,0
HTL-31324,6,Resort/Destination,Midwest,3,457,0,3.02,21,27,50.9,0.0,1.008,19.7,91.5,5.21,74.3,30.6,216,24,0
HTL-31325,10,Urban Business,Midwest,3,512,0,3.53,104,28,57.2,0.0,1.062,13.0,80.8,2.27,75.3,11.8,65,7,0
HTL-31326,1,Airport,West,4,1223,0,3.64,865,19,59.6,0.0,0.966,24.6,94.1,7.0,56.1,18.0,109,13,0
HTL-31327,4,Suburban,Northeast,5,1686,0,3.78,107,35,70.9,0.0,0.97,3.3,86.1,1.64,68.0,23.6,543,10,1
HTL-31328,9,Resort/Destination,West,3,709,0,3.81,145,26,49.5,0.0,0.813,6.1,79.1,12.24,73.7,10.6,187,12,1
HTL-31329,10,Airport,Midwest,3,752,0,3.1,65,24,55.2,0.0,1.121,7.9,38.0,3.31,87.5,27.3,64,10,1
HTL-31330,6,Leisure Beach,International,2,644,0,3.57,66,11,67.5,0.0,0.883,10.8,94.4,2.38,65.5,9.3,52,20,0
HTL-31331,6,Leisure Beach,West,3,691,0,3.76,62,20,33.4,1.0,0.966,8.6,70.0,5.51,78.7,33.8,3,23,0
HTL-31332,8,Airport,Midwest,3,1662,0,2.69,41,17,41.1,0.0,0.784,2.0,35.5,8.28,67.3,4.0,138,13,1
HTL-31333,9,Airport,International,4,252,0,2.66,11,34,72.2,0.0,1.395,5.6,64.1,13.25,89.9,27.0,10,6,1
HTL-31334,11,Suburban,International,4,425,0,3.21,41,18,47.5,0.0,0.832,2.5,47.7,6.46,83.2,13.9,2,11,1
HTL-31335,7,Suburban,South,5,219,0,3.98,12,19,52.5,,0.852,9.3,74.6,2.74,67.6,10.3,143,10,0
HTL-31336,7,Leisure Beach,South,2,842,0,2.39,128,6,51.8,0.0,0.81,18.6,75.1,10.25,96.3,30.3,8,25,0
HTL-31337,2,Urban Business,International,2,780,0,3.13,216,46,57.2,0.0,0.699,8.8,60.4,2.28,57.6,20.4,98,20,0
HTL-31338,4,Urban Business,Midwest,4,492,0,3.8,67,23,51.5,0.0,0.946,2.0,82.0,1.33,98.1,8.4,216,19,0
HTL-31339,4,Suburban,West,3,335,0,,72,24,50.7,0.0,0.92,22.5,40.9,9.9,56.3,45.0,13,9,1
HTL-31340,9,Suburban,Midwest,1,1100,0,2.75,142,23,17.4,0.0,1.161,5.2,72.2,9.88,98.3,25.0,13,18,1
HTL-31341,5,Suburban,South,4,147,1,4.17,13,13,47.9,1.0,0.761,10.5,93.5,8.01,79.6,25.0,103,21,0
HTL-31342,5,Suburban,Northeast,4,227,0,3.47,45,39,72.4,1.0,0.806,7.9,79.8,4.76,37.1,17.9,68,8,0
HTL-31343,10,Leisure Beach,International,5,1046,0,3.5,49,25,36.8,0.0,0.947,12.8,49.6,3.06,50.4,5.3,199,21,0
HTL-31344,9,Urban Business,South,3,830,0,3.57,104,18,43.7,,0.83,10.8,86.8,2.4,76.2,4.2,202,21,0
HTL-31345,3,Urban Business,South,3,717,0,2.13,20,5,19.2,0.0,1.019,23.5,72.2,3.97,87.9,16.8,49,18,0
HTL-31346,12,Urban Business,West,4,124,1,3.58,14,36,54.4,0.0,1.052,5.3,73.2,5.51,99.2,24.9,439,23,0
HTL-31347,3,Suburban,South,3,1061,0,3.1,65,3,41.8,0.0,1.26,10.1,96.1,,59.9,16.0,183,5,1
HTL-31348,3,Airport,Midwest,4,53,1,,2,17,43.1,0.0,0.97,9.0,84.4,5.63,96.2,25.3,14,5,0
HTL-31349,2,Resort/Destination,Northeast,2,524,0,2.55,94,20,74.3,1.0,1.213,10.9,43.3,3.16,58.4,12.3,283,7,1
HTL-31350,10,Urban Business,South,3,434,0,4.13,176,12,63.4,0.0,0.961,7.4,60.0,3.05,87.9,27.1,187,7,0
HTL-31351,8,Airport,Midwest,2,836,0,1.83,161,28,85.2,0.0,0.908,27.0,76.9,3.35,86.3,22.6,148,20,0
HTL-31352,6,Suburban,Midwest,3,330,0,2.79,3,24,57.5,0.0,0.676,7.3,80.5,10.95,91.8,24.5,155,22,0
HTL-31353,11,Leisure Beach,South,3,650,0,2.99,34,24,36.4,0.0,0.937,19.2,54.7,,76.7,10.5,184,8,0
HTL-31354,4,Suburban,International,4,302,0,3.17,85,15,52.5,0.0,0.791,6.8,69.2,2.48,88.0,13.5,17,10,0
HTL-31355,3,Resort/Destination,South,4,461,0,4.71,26,25,45.4,0.0,0.842,5.4,66.8,6.4,59.1,45.0,95,10,1
HTL-31356,2,Leisure Beach,West,4,524,0,4.12,83,3,73.9,1.0,1.189,13.2,70.2,14.1,20.6,23.2,298,12,1
HTL-31357,3,Suburban,South,3,786,0,3.43,246,16,48.9,0.0,1.004,16.1,77.3,1.61,76.7,39.3,167,6,1
HTL-31358,4,Urban Business,South,3,166,1,3.99,77,30,49.9,0.0,1.264,3.6,73.6,,85.3,26.9,404,7,1
HTL-31359,6,Urban Business,Northeast,4,735,0,4.5,59,38,54.9,1.0,1.034,7.0,68.9,7.66,52.8,22.2,95,18,0
HTL-31360,5,Urban Business,South,3,420,0,3.51,110,12,54.3,0.0,1.056,19.2,88.9,15.0,78.6,13.8,9,23,0
HTL-31361,11,Urban Business,West,3,186,0,2.88,78,20,52.4,0.0,0.809,8.6,94.5,7.15,49.2,15.6,20,8,0
HTL-31362,4,Suburban,Northeast,3,172,1,3.01,5,42,42.4,0.0,1.054,10.2,75.1,,96.6,3.6,172,7,1
HTL-31363,5,Urban Business,West,3,611,0,,191,18,45.9,1.0,1.384,5.9,75.8,15.0,76.7,17.6,110,8,1
HTL-31364,8,Suburban,Northeast,5,669,0,3.66,81,36,54.1,1.0,1.101,13.7,71.6,2.11,84.0,31.8,329,24,0
HTL-31365,2,Airport,International,3,318,0,2.52,39,25,27.0,0.0,0.956,7.7,70.0,9.22,65.5,22.8,329,9,1
HTL-31366,3,Airport,Northeast,3,1825,0,3.76,441,15,48.1,0.0,0.882,31.2,56.8,2.85,62.7,31.9,6,14,1
HTL-31367,2,Leisure Beach,Northeast,4,915,0,3.88,73,7,33.0,0.0,1.14,3.9,63.8,2.37,75.3,14.0,53,6,0
HTL-31368,10,Urban Business,South,3,306,0,3.13,95,30,73.6,0.0,1.154,17.3,77.5,7.02,85.8,12.7,488,9,0
HTL-31369,5,Leisure Beach,Northeast,1,277,0,3.37,57,30,60.2,0.0,1.118,3.3,76.9,4.23,61.0,10.2,94,17,0
HTL-31370,8,Urban Business,Midwest,3,310,0,4.06,24,3,24.7,0.0,1.112,7.6,84.3,7.03,74.0,13.1,33,25,0
HTL-31371,9,Leisure Beach,South,3,283,0,3.21,37,31,43.2,1.0,1.008,6.2,80.9,2.69,93.1,9.4,31,23,0
HTL-31372,5,Suburban,Northeast,3,387,0,2.65,80,18,49.7,0.0,0.927,4.5,82.6,3.19,81.4,17.6,145,15,0
HTL-31373,2,Suburban,Midwest,1,118,1,2.12,28,25,32.3,1.0,0.764,7.9,80.4,15.0,76.8,23.4,105,9,1
HTL-31374,12,Urban Business,Midwest,1,168,1,2.87,31,31,69.8,1.0,1.621,13.3,67.4,1.84,87.8,7.4,22,16,1
HTL-31375,4,Urban Business,South,3,982,0,2.83,65,25,67.5,0.0,1.042,8.7,77.4,6.9,72.1,45.0,59,18,1
HTL-31376,6,Airport,International,2,564,0,3.0,122,14,49.4,0.0,1.076,10.3,46.5,7.14,91.2,23.6,322,13,0
HTL-31377,10,Resort/Destination,International,3,203,0,3.01,32,26,52.3,1.0,0.96,10.5,86.0,,96.7,4.9,34,13,0
HTL-31378,4,Suburban,West,4,289,0,4.15,94,35,68.7,0.0,1.145,11.0,89.8,14.23,85.5,29.7,272,11,0
HTL-31379,4,Suburban,West,4,269,0,3.23,58,9,55.2,0.0,1.022,13.5,77.7,11.16,84.2,25.3,123,10,0
HTL-31380,5,Suburban,West,4,1225,0,4.34,91,40,70.7,0.0,0.853,11.0,62.4,,89.9,0.6,36,18,0
HTL-31381,7,Urban Business,South,3,631,0,3.23,87,31,38.1,,0.984,13.7,65.2,1.29,91.2,16.4,64,15,0
HTL-31382,10,Resort/Destination,South,3,383,0,2.81,70,19,18.9,0.0,1.319,22.4,92.1,6.64,39.2,14.1,22,7,0
HTL-31383,12,Urban Business,Midwest,4,63,1,3.32,22,20,54.3,1.0,1.0,30.0,50.6,7.46,85.8,11.7,114,8,0
HTL-31384,2,Suburban,West,1,847,0,2.05,343,18,21.3,0.0,0.702,15.8,64.8,13.16,90.2,9.3,204,15,0
HTL-31385,8,Urban Business,Midwest,2,492,0,3.33,85,36,51.4,1.0,0.968,5.7,59.4,2.99,70.1,20.4,45,20,1
HTL-31386,10,Suburban,South,4,437,0,3.16,176,12,46.8,0.0,1.175,16.4,82.0,2.2,59.6,23.1,199,6,1
HTL-31387,8,Airport,South,4,323,0,3.36,15,44,53.6,1.0,0.909,6.0,74.9,8.51,49.1,8.7,275,10,0
HTL-31388,6,Airport,Northeast,4,739,0,3.68,63,15,31.0,0.0,1.043,4.8,70.7,9.11,94.9,11.2,15,5,0
HTL-31389,2,Leisure Beach,Northeast,4,167,1,3.81,74,3,60.1,0.0,0.991,29.3,83.2,6.42,56.5,11.1,146,6,0
HTL-31390,7,Suburban,West,4,230,0,4.91,41,22,53.7,1.0,0.923,19.2,72.5,3.38,68.1,45.0,293,7,0
HTL-31391,7,Suburban,West,4,304,0,3.85,95,29,44.3,1.0,0.696,10.4,90.1,9.48,73.5,2.0,188,21,0
HTL-31392,7,Suburban,West,2,457,0,2.77,47,29,46.2,,0.899,9.6,59.6,8.66,76.1,25.3,152,13,1
HTL-31393,6,Leisure Beach,International,4,667,0,3.57,164,14,41.9,0.0,0.927,15.4,92.3,4.1,64.3,45.0,203,24,1
HTL-31394,10,Suburban,Northeast,3,951,0,3.26,59,23,48.9,1.0,0.857,6.5,70.4,7.45,78.0,20.5,96,14,0
HTL-31395,11,Suburban,West,4,275,0,3.68,4,3,29.0,0.0,0.792,24.0,73.1,1.11,85.8,22.3,49,24,0
HTL-31396,2,Urban Business,Northeast,4,1281,0,3.73,270,3,35.4,0.0,0.826,14.1,84.1,15.0,79.7,7.1,7,23,0
HTL-31397,6,Suburban,South,2,892,0,3.35,115,25,70.0,1.0,1.217,26.2,85.1,15.0,85.8,35.4,467,22,0
HTL-31398,7,Urban Business,South,3,292,0,3.09,6,11,48.7,0.0,1.097,3.5,80.0,9.96,85.7,10.0,117,6,0
HTL-31399,7,Suburban,West,1,746,0,2.9,90,22,35.6,0.0,0.904,20.2,67.3,5.02,81.3,9.8,158,20,1
HTL-31400,11,Leisure Beach,South,3,78,1,,1,27,52.4,0.0,1.135,22.0,95.2,8.39,87.3,17.7,13,14,0
HTL-31401,12,Airport,Northeast,4,808,0,3.37,155,27,28.7,0.0,1.425,5.8,86.8,3.96,82.5,12.6,179,25,1
HTL-31402,4,Urban Business,South,3,626,0,3.03,118,25,44.5,0.0,1.204,17.9,92.0,0.83,89.9,45.0,163,20,1
HTL-31403,7,Leisure Beach,Northeast,3,404,0,3.07,13,30,48.1,0.0,0.918,11.0,56.2,0.38,86.6,25.0,148,12,0
HTL-31404,6,Urban Business,South,4,1427,0,4.47,66,23,41.4,0.0,0.986,21.7,51.9,5.81,53.9,6.5,16,18,0
HTL-31405,9,Airport,Northeast,4,573,0,3.76,146,19,64.0,1.0,1.109,8.5,83.8,4.48,94.5,10.0,157,7,0
HTL-31406,10,Urban Business,International,2,299,0,2.27,60,32,52.9,0.0,1.034,30.3,87.2,10.57,96.3,8.1,129,7,0
HTL-31407,6,Leisure Beach,International,4,442,0,3.53,81,26,62.7,0.0,0.681,6.1,78.3,7.39,86.5,21.7,220,25,0
HTL-31408,6,Urban Business,West,5,634,0,4.07,224,21,47.9,0.0,0.911,4.8,68.3,3.58,96.5,34.6,13,11,0
HTL-31409,8,Airport,West,3,2005,0,3.11,109,14,66.4,1.0,0.686,6.5,63.8,10.5,79.5,36.4,97,18,0
HTL-31410,9,Leisure Beach,Northeast,3,206,0,3.32,31,31,57.7,0.0,1.042,10.7,84.6,4.04,73.7,15.4,142,10,0
HTL-31411,5,Suburban,West,2,1467,0,2.58,143,16,43.2,0.0,1.125,10.6,52.5,4.81,71.3,30.7,45,18,0
HTL-31412,4,Urban Business,Northeast,4,46,1,3.68,24,28,64.0,0.0,0.847,10.3,54.5,2.81,84.9,42.9,373,17,1
HTL-31413,12,Leisure Beach,South,2,299,0,2.91,77,14,36.7,0.0,1.066,20.8,73.2,7.5,79.2,13.5,9,7,1
HTL-31414,4,Urban Business,Midwest,3,146,1,3.31,41,28,33.1,1.0,1.138,5.1,91.0,2.23,79.9,41.6,178,5,1
HTL-31415,2,Suburban,West,4,331,0,3.09,84,26,78.8,0.0,0.852,10.0,88.7,6.0,86.2,21.2,7,17,0
HTL-31416,6,Urban Business,International,3,626,0,3.14,28,8,39.5,0.0,0.971,17.8,78.5,10.66,61.2,19.3,204,11,0
HTL-31417,7,Resort/Destination,South,2,561,0,2.01,8,22,46.8,1.0,1.196,7.2,78.0,5.24,70.5,22.4,129,14,1
HTL-31418,12,Leisure Beach,Midwest,5,302,0,4.99,40,21,45.5,1.0,0.958,7.4,74.7,5.53,47.7,14.3,206,14,0
HTL-31419,7,Suburban,International,2,1153,0,2.62,89,31,54.9,0.0,0.969,10.3,58.2,0.94,86.1,6.7,81,17,0
HTL-31420,1,Leisure Beach,Northeast,3,288,0,2.99,42,43,69.1,0.0,0.699,7.1,86.0,5.82,69.5,10.7,277,13,0
HTL-31421,2,Urban Business,West,3,113,1,2.15,29,31,66.4,0.0,0.999,17.1,34.7,3.87,70.8,19.8,103,7,1
HTL-31422,2,Airport,International,2,115,1,2.6,17,8,22.7,0.0,0.815,5.6,72.6,0.55,70.5,33.8,175,20,1
HTL-31423,6,Airport,Northeast,4,425,0,4.22,92,48,65.7,0.0,1.223,8.6,77.9,5.4,72.3,15.1,15,13,0
HTL-31424,12,Suburban,West,3,361,0,3.58,43,19,49.2,0.0,0.766,13.9,46.6,5.08,56.7,12.8,28,9,1
HTL-31425,10,Airport,South,2,663,0,3.18,58,26,44.1,0.0,1.22,16.8,86.0,,94.2,5.8,81,23,0
HTL-31426,3,Urban Business,West,4,1242,0,4.39,280,29,93.1,0.0,0.899,9.1,85.5,0.2,86.2,31.4,3,17,0
HTL-31427,12,Resort/Destination,West,2,1226,0,2.69,196,12,44.4,1.0,0.955,6.1,73.9,6.7,64.9,9.1,548,22,0
HTL-31428,12,Leisure Beach,Northeast,3,328,0,3.05,49,11,55.5,1.0,1.058,15.0,81.1,15.0,96.4,23.8,213,18,1
HTL-31429,8,Airport,South,3,265,0,3.01,73,40,73.2,0.0,0.933,6.3,73.4,13.38,55.0,6.5,157,8,0
HTL-31430,5,Suburban,South,5,311,0,3.95,50,20,66.8,1.0,0.964,6.5,79.1,3.54,94.8,27.3,242,6,1
HTL-31431,5,Leisure Beach,Midwest,4,788,0,4.87,131,19,53.2,0.0,0.926,13.6,43.3,5.15,79.7,20.8,94,5,0
HTL-31432,6,Suburban,Midwest,3,619,0,3.5,26,22,35.0,1.0,1.191,6.7,74.2,2.87,90.6,21.4,315,23,1
HTL-31433,7,Resort/Destination,West,3,702,0,2.44,124,25,46.1,0.0,1.184,17.9,59.4,2.14,48.8,27.8,313,11,1
HTL-31434,5,Urban Business,International,5,344,0,4.39,93,31,44.2,1.0,0.968,3.6,93.5,2.58,54.9,18.8,334,17,0
HTL-31435,11,Leisure Beach,International,3,378,0,3.11,40,23,43.3,0.0,0.867,12.7,65.5,8.66,96.3,14.3,3,14,0
HTL-31436,2,Suburban,West,4,186,0,4.05,14,39,40.5,1.0,1.332,10.2,52.2,4.54,90.6,8.8,562,11,1
HTL-31437,3,Leisure Beach,Midwest,2,551,0,2.95,75,37,62.2,0.0,1.092,9.5,67.8,2.45,54.7,16.0,77,24,0
HTL-31438,1,Leisure Beach,West,3,37,1,4.04,0,26,88.4,1.0,0.78,13.3,78.6,10.19,96.2,27.3,138,12,0
HTL-31439,8,Airport,International,5,97,1,4.05,19,14,45.8,0.0,1.156,18.0,50.5,7.7,88.5,22.9,38,21,0
HTL-31440,4,Resort/Destination,International,3,1071,0,4.78,214,10,43.0,0.0,1.021,20.3,84.9,8.63,76.2,14.3,39,19,0
HTL-31441,7,Suburban,International,3,1742,0,3.26,667,36,45.5,1.0,1.296,9.3,93.5,3.45,59.7,6.0,132,24,0
HTL-31442,12,Resort/Destination,International,4,210,0,3.18,40,29,59.4,0.0,0.594,3.1,89.1,2.18,82.6,45.0,32,11,0
HTL-31443,8,Urban Business,South,3,149,1,,14,3,44.8,0.0,0.867,18.0,55.8,1.38,90.0,28.4,130,21,0
HTL-31444,4,Urban Business,Northeast,3,1053,0,2.71,288,36,41.4,0.0,1.047,16.4,47.5,8.98,80.2,20.9,53,13,0
HTL-31445,4,Urban Business,Midwest,1,316,0,1.96,49,36,95.9,1.0,1.01,10.5,81.8,15.0,59.1,2.0,153,21,0
HTL-31446,3,Leisure Beach,International,5,794,0,4.89,235,14,33.5,1.0,0.836,7.1,87.2,7.89,90.7,10.3,41,12,0
HTL-31447,5,Suburban,South,4,584,0,4.46,19,18,77.0,,0.965,17.2,21.5,13.18,96.2,23.7,240,22,0
HTL-31448,10,Urban Business,South,3,949,0,4.1,79,42,37.2,0.0,1.092,7.3,58.8,4.54,72.6,17.2,28,24,1
HTL-31449,10,Leisure Beach,South,4,1929,0,4.03,336,31,26.7,0.0,1.223,7.4,42.2,1.97,50.7,16.5,584,18,1
HTL-31450,5,Suburban,South,2,1168,0,2.55,319,27,36.9,0.0,1.131,12.8,39.6,4.88,72.6,14.2,66,6,1
HTL-31451,9,Suburban,Northeast,4,604,0,4.33,64,25,45.5,1.0,0.797,14.3,86.5,7.14,95.7,18.4,178,25,0
HTL-31452,6,Suburban,Midwest,3,94,1,3.92,21,21,62.1,,0.927,36.2,79.5,4.22,80.1,23.2,22,15,0
HTL-31453,8,Suburban,Northeast,3,283,0,4.11,24,31,39.4,0.0,0.592,15.9,92.1,6.93,94.2,18.8,27,18,0
HTL-31454,5,Resort/Destination,International,4,859,0,3.83,44,20,67.8,1.0,0.77,8.2,46.7,6.49,82.7,36.2,188,6,0
HTL-31455,12,Suburban,Midwest,3,450,0,2.77,24,40,54.1,0.0,1.009,13.1,37.9,2.87,81.4,30.2,142,19,1
HTL-31456,2,Resort/Destination,International,3,1385,0,3.02,500,27,67.9,0.0,0.899,19.2,75.2,3.91,86.8,19.8,19,5,0
HTL-31457,4,Resort/Destination,Northeast,3,1055,0,3.05,68,20,37.5,1.0,1.293,7.6,94.7,7.78,85.6,3.8,2,25,0
HTL-31458,7,Airport,International,2,977,0,2.78,82,20,49.4,0.0,1.037,8.3,47.2,4.08,70.6,21.1,7,19,0
HTL-31459,3,Urban Business,West,4,638,0,4.42,47,49,70.2,0.0,0.632,22.2,45.8,0.9,42.4,9.6,122,21,0
HTL-31460,11,Suburban,International,3,705,0,3.73,96,31,63.7,,0.919,15.6,77.5,7.01,83.6,10.7,241,17,0
HTL-31461,12,Leisure Beach,Northeast,4,184,0,4.04,1,14,56.6,0.0,1.479,17.1,89.3,4.87,82.9,12.9,56,22,0
HTL-31462,8,Urban Business,West,4,335,0,3.36,59,46,57.1,1.0,1.264,10.9,82.4,8.92,71.3,9.6,110,6,0
HTL-31463,3,Suburban,South,2,208,0,3.37,135,27,38.7,0.0,1.184,19.0,48.6,15.0,51.5,16.0,5,10,1
HTL-31464,7,Urban Business,International,3,672,0,3.54,127,19,64.5,0.0,0.914,10.1,89.3,5.88,85.3,20.5,71,9,0
HTL-31465,12,Suburban,South,3,835,0,2.7,47,18,47.3,1.0,0.933,9.7,76.4,8.78,91.9,30.1,247,20,0
HTL-31466,4,Airport,South,3,787,0,3.11,35,4,37.1,1.0,1.132,7.4,91.0,4.07,56.8,28.6,361,25,1
HTL-31467,7,Leisure Beach,West,4,109,1,2.96,5,41,67.2,1.0,1.097,1.8,66.0,,77.2,19.8,220,16,0
HTL-31468,11,Resort/Destination,Midwest,3,300,0,3.8,65,26,59.6,0.0,0.775,28.7,96.7,3.73,73.8,4.7,4,16,0
HTL-31469,4,Airport,South,3,337,0,3.44,67,16,36.9,0.0,0.816,6.6,67.7,2.11,77.8,5.2,59,10,0
HTL-31470,10,Airport,South,2,674,0,3.1,88,39,56.7,0.0,0.957,17.0,55.1,4.84,91.8,6.0,67,13,0
HTL-31471,3,Urban Business,International,3,704,0,3.02,39,30,63.4,0.0,1.013,11.2,75.6,4.37,76.8,19.8,45,8,0
HTL-31472,8,Resort/Destination,International,4,293,0,3.76,35,38,55.8,1.0,1.174,16.6,60.5,2.16,72.3,23.6,137,10,0
HTL-31473,2,Urban Business,International,4,529,0,3.56,100,39,41.7,0.0,0.843,7.3,63.5,6.73,83.0,14.0,211,15,0
HTL-31474,8,Airport,West,4,363,0,3.89,110,29,93.7,0.0,0.931,18.6,68.2,9.39,97.2,15.0,70,11,0
HTL-31475,6,Urban Business,West,3,637,0,,155,15,48.5,1.0,1.074,16.1,63.2,2.31,96.3,21.8,62,12,1
HTL-31476,1,Urban Business,Northeast,5,480,0,4.05,36,7,45.4,0.0,1.173,10.7,74.0,6.21,53.5,25.3,21,9,0
HTL-31477,2,Leisure Beach,Midwest,3,1743,0,3.17,520,22,64.9,0.0,1.061,12.9,65.6,15.0,41.9,27.6,10,24,0
HTL-31478,11,Suburban,Northeast,2,337,0,2.12,67,17,19.8,0.0,1.006,16.2,90.8,15.0,73.1,2.3,27,16,1
HTL-31479,12,Resort/Destination,South,4,251,0,3.31,17,9,61.4,0.0,1.295,16.6,48.8,8.81,60.3,14.5,163,13,1
HTL-31480,2,Suburban,West,3,431,0,3.48,149,23,38.5,0.0,1.021,11.2,46.8,5.28,82.0,16.5,5,10,0
HTL-31481,2,Suburban,South,4,534,0,3.37,40,42,69.0,0.0,1.112,14.2,55.2,8.94,63.3,16.1,156,25,0
HTL-31482,2,Leisure Beach,South,4,533,0,4.11,57,28,50.4,0.0,0.861,32.2,34.2,4.67,93.2,17.8,30,6,0
HTL-31483,9,Resort/Destination,International,3,837,0,1.81,64,12,50.1,1.0,0.816,27.1,72.6,2.93,85.0,34.9,95,25,0
HTL-31484,12,Leisure Beach,South,5,644,0,4.73,137,12,47.9,0.0,0.913,12.6,82.5,5.88,91.0,18.9,200,17,0
HTL-31485,12,Resort/Destination,South,3,454,0,3.57,189,18,29.0,0.0,0.834,19.7,73.8,5.74,67.7,10.6,207,17,0
HTL-31486,10,Airport,West,3,1286,0,3.27,351,13,30.0,0.0,1.051,12.2,79.7,6.84,69.5,31.0,2,19,1
HTL-31487,1,Leisure Beach,Northeast,5,1224,0,4.56,884,4,22.4,1.0,1.116,12.6,85.0,6.16,58.0,24.4,33,25,0
HTL-31488,12,Leisure Beach,South,4,639,0,,164,37,74.6,0.0,1.038,12.9,66.8,14.74,80.0,21.1,17,18,0
HTL-31489,4,Suburban,Midwest,3,423,0,3.33,95,30,63.3,0.0,0.859,2.1,79.6,3.29,48.8,41.6,108,23,1
HTL-31490,1,Resort/Destination,International,1,718,0,1.75,93,31,70.8,1.0,1.06,20.2,38.0,5.04,77.1,11.2,98,12,1
HTL-31491,5,Suburban,South,3,494,0,3.57,44,25,32.7,0.0,1.143,23.9,73.4,15.0,86.4,4.9,431,19,1
HTL-31492,4,Airport,Midwest,3,1120,0,3.5,107,26,51.4,0.0,0.805,16.2,87.5,5.28,68.7,4.2,10,24,0
HTL-31493,2,Resort/Destination,Midwest,4,287,0,4.07,57,10,52.8,1.0,1.19,9.6,69.5,6.75,61.5,7.4,21,22,1
HTL-31494,10,Leisure Beach,South,1,558,0,1.73,102,6,31.6,0.0,1.036,27.3,68.7,15.0,79.6,3.4,6,14,0
HTL-31495,4,Suburban,West,4,366,0,,63,44,78.5,1.0,1.205,23.6,82.7,13.75,80.9,14.3,84,22,0
HTL-31496,11,Suburban,International,2,1179,0,2.84,143,23,72.0,0.0,0.657,12.8,81.7,3.38,81.7,18.9,149,22,0
HTL-31497,9,Urban Business,South,4,953,0,3.74,97,24,39.3,0.0,1.153,13.5,59.7,1.89,89.0,11.6,135,24,0
HTL-31498,4,Airport,South,5,1154,0,4.73,83,6,28.8,0.0,0.95,12.5,73.8,3.89,78.9,8.2,103,7,1
HTL-31499,6,Urban Business,Midwest,4,485,0,2.96,26,13,32.7,0.0,0.903,13.2,74.6,8.74,88.8,30.6,73,19,1
